t__s,ACT_RUDDER.Position_CMD,ACT_RUDDER.Position_FB,ACT_RUDDER.Torque_FB,ACT_RUDDER.Temperature_FB__dC,ACT_RUDDER.Voltage_FB__V
49.611951,8416,8628,851,25,6.1
49.711935,8421,8344,851,25,6.06
49.811977,8475,8452,162,25,6.06
49.911935,8504,8468,162,25,6.1
50.011949,8237,8416,162,25,6.1
50.111932,8551,8328,162,25,6.06
50.21198,8477,8552,153,25,6.06
50.311932,8487,8484,153,25,6.06
50.41198,8527,8484,153,25,6.12
50.511935,8798,8628,296,25,6.12
50.611991,8732,8816,296,25,6.12
50.711933,8562,8708,296,25,6.1
50.811949,8543,8508,61,25,6.1
50.911933,8478,8544,61,25,6.12
51.011951,8294,8468,61,25,6.12
51.111934,8321,8220,61,25,6.11
51.211952,8516,8396,184,25,6.11
51.311933,8551,8548,184,25,6.11
51.411977,8579,8572,184,25,6.11
51.511942,8439,8600,109,25,6.11
51.611952,8131,8304,109,25,6.11
51.711932,8255,8168,109,25,6.06
51.811952,8377,8304,255,25,6.06
51.911932,8694,8480,255,25,6.03
52.011952,8247,8636,255,25,6.03
52.111932,8025,8092,255,25,6.1
52.211949,8164,8096,278,25,6.1
52.311933,8047,8100,278,25,6.1
52.411951,8092,7992,278,25,6.12
52.511941,7998,8084,138,25,6.12
52.61195,8203,8088,138,25,6.12
52.711932,8217,8196,138,25,6.1
52.811985,8167,8204,0,25,6.1
52.911932,8168,8148,0,25,6.11
53.011955,8122,8148,0,25,6.11
53.111933,8158,8140,0,25,6.11
53.211959,8123,8156,153,25,6.11
53.311933,8169,8136,153,25,6.11
53.41195,8213,8184,153,25,6.11
53.511933,8328,8252,278,25,6.11
53.611951,8315,8368,278,25,6.11
53.711934,8232,8212,278,25,6.1
53.811951,8076,8204,252,25,6.1
53.911933,8357,8152,252,25,6.09
54.011949,8607,8440,252,25,6.09
54.111934,8449,8572,252,25,6.1
54.21195,8506,8468,0,25,6.1
54.311932,8405,8480,0,25,6.1
54.411951,8477,8448,0,25,6.11
54.511932,8132,8352,353,25,6.11
54.61195,8174,8076,353,25,6.11
54.711934,8229,8240,353,25,6.1
54.811948,8302,8264,148,25,6.1
54.911932,8386,8332,148,25,6.11
55.01195,8286,8364,148,25,6.11
55.111933,8211,8204,148,25,6.1
55.21195,8320,8264,146,25,6.1
55.311933,8302,8356,146,25,6.1
55.41195,8288,8216,146,25,6.11
55.511932,8464,8364,168,25,6.11
55.61195,8390,8364,168,25,6.11
55.711932,8609,8512,168,25,6.07
55.81195,8370,8548,112,25,6.07
55.911931,7982,8228,112,25,6.05
56.01195,7815,7896,112,25,6.05
56.111933,7854,7816,112,25,6.11
56.21195,7911,7852,122,25,6.11
56.311933,8293,8028,122,25,6.11
56.411956,8429,8396,122,25,6.09
56.511931,8304,8332,90,25,6.09
56.611951,8619,8392,90,25,6.09
56.711932,8768,8780,90,25,6.08
56.81195,8454,8612,602,25,6.08
56.911932,8224,8388,602,25,6.06
57.011949,8105,8220,602,25,6.06
57.111932,8235,8112,602,25,6.11
57.21195,8468,8364,515,25,6.11
57.311931,8601,8460,515,25,6.11
