t__s,ACT_TILT_RIGHT_FRONT.Position_CMD,ACT_TILT_RIGHT_FRONT.Position_FB,ACT_TILT_RIGHT_FRONT.Torque_FB,ACT_TILT_RIGHT_FRONT.Temperature_FB__dC,ACT_TILT_RIGHT_FRONT.Voltage_FB__V
-0.007996,8036,8008,52,28,6.05
0.091938,8036,8008,52,28,6.09
0.191936,8036,8008,257,28,6.09
0.291937,8036,8008,257,28,6.09
0.392,8036,8008,257,28,6.07
0.491998,8036,8012,221,28,6.07
0.591999,8036,8008,221,28,6.07
0.692,8036,8012,221,28,6.07
0.792012,8036,8008,385,28,6.07
0.892,8036,8008,385,28,6.08
0.991998,8036,8012,385,28,6.08
1.095956,6732,7448,385,28,5.86
1.195977,6732,6736,0,28,5.86
1.295957,6732,6736,0,28,5.86
1.39599,6732,6736,0,28,7.46
1.495955,6732,6736,0,28,7.46
1.595997,6732,6736,0,28,7.46
1.695955,6732,6736,0,28,7.46
1.79596,6732,6736,0,28,7.46
1.895977,6732,6736,0,28,7.46
1.995956,6732,6736,0,28,7.46
2.095955,6732,6736,0,28,7.46
2.195958,6732,6736,0,28,7.46
2.295955,6732,6736,0,28,7.46
2.395977,6732,6736,0,28,7.46
2.495981,6732,6736,0,28,7.46
2.599935,6732,6736,0,28,7.46
2.699952,6732,6736,0,28,7.46
2.799956,6732,6736,0,28,7.46
2.899986,6732,6736,0,28,7.46
2.999954,6732,6736,0,28,7.46
3.099936,6732,6736,0,28,7.46
3.199984,6732,6736,0,28,7.46
3.299949,6732,6736,0,28,7.46
3.399944,6732,6736,0,28,7.46
3.499935,6732,6736,0,28,7.46
3.599935,6732,6736,0,28,7.46
3.69996,6732,6736,0,28,7.46
3.799935,6732,6736,0,28,7.46
3.899936,6732,6736,0,28,7.46
3.999936,6732,6736,0,28,7.46
4.099961,6732,6736,0,28,7.46
4.199936,6732,6736,0,28,7.46
4.299935,6732,6736,0,28,7.46
4.399936,6732,6736,0,28,7.46
4.499959,6732,6736,0,28,7.46
4.599935,6732,6736,0,28,7.46
4.699942,6732,6736,0,28,7.46
4.799935,6732,6736,0,28,7.46
4.899987,6732,6736,0,28,7.46
4.999935,6732,6736,0,28,7.46
5.099934,6732,6736,0,28,7.46
5.199934,6732,6736,0,28,7.46
5.299958,6732,6736,0,28,7.46
5.399941,6732,6736,0,28,7.46
5.499935,6732,6736,0,28,7.46
5.599934,6732,6736,0,28,7.46
5.699961,6732,6736,0,28,7.46
5.799946,6732,6736,0,28,7.46
5.899935,6732,6736,0,28,7.46
5.999934,6732,6736,0,28,7.46
6.09998,6732,6736,0,28,7.46
6.199934,6732,6736,0,28,7.46
6.299938,6732,6736,0,28,7.46
6.399936,6732,6736,0,28,6.04
6.499955,6732,6736,0,28,6.04
6.599934,6732,6736,0,28,6.04
6.699936,6732,6736,0,28,6.11
6.799937,6732,6736,0,28,6.11
6.899955,6732,6736,0,28,6.11
6.999943,6732,6736,0,28,6.11
7.099935,6732,6736,0,28,6.11
7.199936,6732,6736,0,28,6.11
7.299958,6732,6736,0,28,6.11
7.399935,6732,6736,0,28,6.12
7.499936,6732,6736,0,28,6.12
7.599935,6732,6736,0,28,6.12
7.699959,6732,6736,0,28,6.12
7.799948,6732,6736,0,28,6.12
7.899935,6732,6736,0,28,6.11
7.999943,6732,6736,0,28,6.11
8.099979,6732,6736,0,28,6.11
8.199935,6732,6736,0,28,6.11
8.299936,6732,6736,0,28,6.11
8.399952,6732,6736,0,28,6.12
8.499959,6732,6736,0,28,6.12
8.599948,6732,6736,0,28,6.12
8.699943,6732,6736,0,28,6.12
8.799958,6732,6736,0,28,6.12
8.899958,6732,6736,0,28,6.12
8.999935,6732,6736,0,28,6.12
9.099936,6732,6736,0,28,6.12
9.199935,6732,6736,0,28,6.12
9.299947,6732,6736,0,28,6.12
9.399935,6732,6736,0,28,6.12
9.499936,6732,6736,0,28,6.12
9.599934,6732,6736,0,28,6.12
9.699947,6732,6736,0,28,6.12
9.799949,6732,6736,0,28,6.12
9.899944,6732,6736,0,28,6.12
9.999934,6732,6736,0,28,6.12
10.099947,6732,6736,0,28,6.12
10.199935,6732,6736,0,28,6.12
10.299934,6732,6736,0,28,6.12
10.399936,6732,6736,0,28,6.12
10.499947,6732,6736,0,28,6.12
10.599934,6732,6736,0,28,6.12
10.699936,6732,6736,0,28,6.12
10.799997,6732,6736,0,28,6.12
10.900018,6732,6736,0,28,6.12
10.999942,6732,6736,0,28,6.12
11.099935,6732,6736,0,28,6.12
11.199935,6732,6736,0,28,6.12
11.299979,6732,6736,0,28,6.12
11.399936,6732,6736,0,28,6.12
11.499936,6732,6736,0,28,6.12
11.599936,6732,6736,0,28,6.12
11.699959,6732,6736,0,28,6.12
11.799933,6732,6736,0,28,6.12
11.899951,6732,6736,0,28,6.12
11.999934,6732,6736,0,28,6.12
12.099987,6732,6736,0,28,6.12
12.199935,6732,6736,0,28,6.12
12.299935,6732,6736,0,28,6.12
12.399955,6732,6736,0,28,6.12
12.499958,6732,6736,0,28,6.12
12.599934,6732,6736,0,28,6.12
12.699935,6732,6736,0,28,6.12
12.799936,6732,6736,0,28,6.12
12.899979,6732,6736,0,28,6.12
12.999935,6732,6736,0,28,6.12
13.099936,6732,6736,0,28,6.12
13.199934,6732,6736,0,28,6.12
13.299974,6732,6736,0,28,6.12
13.399935,6732,6736,0,28,6.12
13.499935,6732,6736,0,28,6.12
13.599934,6732,6736,0,28,6.12
13.699976,6732,6736,0,28,6.12
13.799937,6732,6736,0,28,6.12
13.899935,6732,6736,0,28,6.12
13.999943,6732,6736,0,28,6.12
14.099976,6732,6736,0,28,6.12
14.199936,6732,6736,0,28,6.12
14.299934,6732,6736,0,28,6.12
14.399934,6732,6736,0,28,6.12
14.49999,6732,6736,0,28,6.12
14.599935,6732,6736,0,28,6.12
14.699952,6732,6736,0,28,6.12
14.799935,6732,6736,0,28,6.12
14.899977,6732,6736,0,28,6.12
14.999934,6732,6736,0,28,6.12
15.099935,6732,6736,0,28,6.12
15.199936,6732,6736,0,28,6.12
15.299975,6732,6736,0,28,6.12
15.399936,6732,6736,0,28,6.12
15.499935,6732,6736,0,28,6.12
15.599936,6732,6736,0,28,6.12
15.699978,6732,6736,0,28,6.12
15.804073,6732,6736,0,28,6.12
15.904052,6732,6736,0,28,6.12
16.004039,6732,6736,0,28,6.12
16.104047,6732,6736,0,28,6.12
16.204047,6732,6736,0,28,6.12
16.304046,6732,6736,0,28,6.12
16.404041,6732,6736,0,28,6.12
16.50404,6732,6736,0,28,6.12
16.604039,6732,6736,0,28,6.12
16.704038,6732,6736,0,28,6.12
16.804038,6732,6736,0,28,6.12
16.904047,6732,6736,0,28,6.12
17.004055,6732,6736,0,28,6.12
17.104041,6732,6736,0,28,6.12
17.204038,6732,6736,0,28,6.12
17.304038,6732,6736,0,28,6.12
17.404046,6732,6736,0,28,6.12
17.504044,6732,6736,0,28,6.12
17.604039,6732,6736,0,28,6.12
17.704055,6732,6736,0,28,6.12
17.807948,6732,6736,0,28,6.12
17.907947,6732,6736,0,28,6.12
18.007955,6732,6736,0,28,6.12
18.107947,6732,6736,0,28,6.12
18.207948,6732,6736,0,28,6.12
18.307948,6732,6736,0,28,6.12
18.407948,6732,6736,0,28,6.12
18.507949,6732,6736,0,28,6.12
18.60795,6732,6736,0,28,6.12
18.707948,6732,6736,0,28,6.12
18.808009,6732,6736,0,28,6.12
18.90801,6732,6736,0,28,6.12
19.008011,6732,6736,0,28,6.12
19.108018,6732,6736,0,28,6.12
19.20801,6732,6736,0,28,6.12
19.308016,6732,6736,0,28,6.12
19.408013,6732,6736,0,28,6.12
19.508011,6732,6736,0,28,6.12
19.608008,6732,6736,0,28,6.12
19.708009,6732,6736,0,28,6.12
19.811986,6732,6736,0,28,6.12
19.911937,6732,6736,0,28,6.12
20.011938,6732,6736,0,28,6.12
20.111937,6732,6736,0,28,6.12
20.211938,6732,6736,0,28,6.12
20.311938,6732,6736,0,28,6.12
20.411938,6732,6736,0,28,6.12
20.511937,6732,6736,0,28,6.12
20.611939,6732,6736,0,28,6.12
20.711937,6732,6736,0,28,6.12
20.81195,6732,6736,0,28,6.12
20.911938,6732,6736,0,28,6.12
21.011937,6732,6736,0,28,6.12
21.11194,6732,6736,0,28,6.12
21.211939,6732,6736,0,28,6.12
21.311937,6732,6736,0,28,6.12
21.411941,6732,6736,0,28,6.12
21.511937,6732,6736,0,28,6.12
21.611937,6732,6736,0,28,6.12
21.711937,6732,6736,0,28,6.12
21.81194,6732,6736,0,28,6.12
21.911936,6732,6736,0,28,6.12
22.012003,6768,6736,0,28,6.12
22.112003,6905,6788,0,28,6.04
22.212004,7064,6932,726,28,6.04
22.311999,7225,7092,726,28,6.04
22.412001,7385,7248,726,28,6.01
22.511999,7545,7412,737,28,6.01
22.612002,7705,7572,737,28,6.01
22.711999,7865,7736,737,28,6.03
22.812014,8015,7896,429,28,6.03
22.912,8063,8016,429,28,6.05
23.011927,8067,8036,429,28,6.05
23.11192,8066,8040,429,28,6.07
23.211924,8066,8044,221,28,6.07
23.31192,8066,8040,221,28,6.07
23.411928,8066,8040,221,28,6.05
23.511919,8073,8044,385,28,6.05
23.611924,8179,8076,385,28,6.05
23.711955,8328,8216,385,28,6.03
23.811939,8465,8364,554,28,6.03
23.911949,8602,8496,554,28,6.04
24.011923,8739,8636,554,28,6.04
24.111936,8877,8768,554,28,6.05
24.211926,9014,8912,513,28,6.05
24.31192,9151,9052,513,28,6.05
24.411926,9288,9184,513,28,6.06
24.511921,9425,9320,718,28,6.06
24.611921,9562,9460,718,28,6.06
24.71192,9699,9600,718,28,6.06
24.811954,9836,9736,672,28,6.06
24.911921,9973,9876,672,28,6.07
25.011951,10110,10012,672,28,6.07
25.11192,10246,10152,672,28,6.07
25.211961,10383,10288,609,28,6.07
25.311929,10519,10424,609,28,6.07
25.411953,10656,10564,609,28,6.06
25.511922,10793,10700,221,28,6.06
25.611977,10929,10836,221,28,6.06
25.711933,11017,10968,221,28,6.07
25.811973,10913,10996,563,28,6.07
25.911935,10878,10900,563,28,6.12
26.011977,10877,10892,563,28,6.12
26.111934,10877,10892,563,28,6.1
26.211984,10877,10892,221,28,6.1
26.311932,10877,10892,221,28,6.1
26.411979,10877,10892,221,28,6.1
26.511933,10880,10892,221,28,6.1
26.611951,10884,10892,221,28,6.1
26.711932,10885,10896,221,28,6.12
26.811981,10887,10892,221,28,6.12
26.911935,10887,10892,221,28,6.12
27.01195,10887,10892,221,28,6.12
27.111933,10887,10896,221,28,6.11
27.211981,10886,10896,58,28,6.11
27.311933,10885,10896,58,28,6.11
27.41195,10885,10900,58,28,6.11
27.511933,10887,10896,221,28,6.11
27.611952,10888,10896,221,28,6.11
27.711934,10885,10896,221,28,6.12
27.811981,10868,10896,238,28,6.12
27.911933,10860,10884,238,28,6.08
28.011954,10851,10876,238,28,6.08
28.111932,10847,10868,238,28,6.12
28.211952,10843,10868,230,28,6.12
28.311932,10841,10864,230,28,6.12
28.411956,10840,10860,230,28,6.12
28.511939,10843,10864,472,28,6.12
28.611959,10852,10864,472,28,6.12
28.711932,10861,10864,472,28,6.11
28.81198,10863,10864,0,28,6.11
28.911933,10861,10868,0,28,6.12
29.011951,10859,10872,0,28,6.12
29.111933,10855,10868,0,28,6.1
29.211959,10850,10868,221,28,6.1
29.311933,10850,10868,221,28,6.1
29.411951,10851,10868,221,28,6.11
29.511942,10853,10868,17,28,6.11
29.611951,10858,10868,17,28,6.11
29.711933,10862,10868,17,28,6.12
29.811982,10863,10868,221,28,6.12
29.911933,10860,10868,221,28,6.11
30.011952,10854,10868,221,28,6.11
30.111935,10850,10868,221,28,6.12
30.211936,10849,10872,221,28,6.12
30.311934,10849,10868,221,28,6.12
30.411959,10848,10868,221,28,6.1
30.511936,10846,10868,221,28,6.1
30.611936,10846,10868,221,28,6.1
30.711932,10851,10868,221,28,6.12
30.811955,10857,10868,221,28,6.12
30.911942,10862,10868,221,28,6.11
31.011946,10867,10872,221,28,6.11
31.111934,10873,10872,221,28,6.12
31.211945,10874,10876,0,28,6.12
31.311934,10873,10880,0,28,6.12
31.411947,10869,10880,0,28,6.11
31.511941,10871,10880,221,28,6.11
31.611949,10869,10880,221,28,6.11
31.711934,10863,10896,221,28,6.08
31.811982,10840,10892,250,28,6.08
31.911934,10838,10872,250,28,6.05
32.01195,10879,10880,250,28,6.05
32.111934,10918,10920,250,28,6.11
32.211951,10942,10964,230,28,6.11
32.311933,10943,10972,230,28,6.11
32.411952,10941,10968,230,28,6.08
32.511932,10927,10964,312,28,6.08
32.611951,10907,10956,312,28,6.08
32.711933,10884,10940,312,28,6.03
32.811983,10873,10924,450,28,6.03
32.911934,10860,10912,450,28,6.05
33.011953,10837,10892,450,28,6.05
33.111934,10828,10876,450,28,6.04
33.211954,10820,10864,532,28,6.04
33.311943,10819,10860,532,28,6.04
33.411953,10823,10860,532,28,6.06
33.511933,10833,10856,238,28,6.06
33.61196,10836,10864,238,28,6.06
33.711935,10831,10872,238,28,6.05
33.811982,10822,10868,404,28,6.05
33.911933,10807,10860,404,28,6.02
34.011953,10796,10848,404,28,6.02
34.111933,10761,10832,404,28,6.02
34.211951,10741,10800,534,28,6.02
34.311933,10754,10784,534,28,6.02
34.411952,10774,10792,534,28,6.11
34.511933,10765,10804,331,28,6.11
34.611951,10747,10800,331,28,6.11
34.711934,10740,10788,331,28,6.05
34.811981,10737,10788,609,28,6.05
34.911952,10727,10780,609,28,6.02
35.011943,10711,10776,609,28,6.02
35.111934,10691,10756,609,28,6
35.211956,10682,10740,515,28,6
35.311934,10672,10728,515,28,6
35.411978,10651,10720,515,28,6
35.511935,10641,10700,426,28,6
35.611999,10641,10692,426,28,6
35.711934,10630,10688,426,28,6.02
35.811949,10621,10684,569,28,6.02
35.911934,10628,10668,569,28,6.03
36.01194,10651,10672,569,28,6.03
36.111936,10674,10696,569,28,6.1
36.211941,10691,10716,238,28,6.1
36.31194,10692,10724,238,28,6.1
36.411944,10696,10728,238,28,6.07
36.511935,10702,10732,293,28,6.07
36.611949,10703,10740,293,28,6.07
36.71194,10703,10744,293,28,6.04
36.811959,10704,10744,312,28,6.04
36.911933,10697,10740,312,28,6.03
37.011947,10700,10744,312,28,6.03
37.111935,10701,10744,312,28,6.05
37.21195,10698,10744,423,28,6.05
37.311933,10698,10740,423,28,6.05
37.411954,10681,10744,423,28,6.01
37.511935,10670,10724,426,28,6.01
37.61195,10682,10720,426,28,6.01
37.711955,10685,10720,426,28,6.04
37.811975,10686,10724,358,28,6.04
37.911961,10685,10728,358,28,6.06
38.011952,10676,10728,358,28,6.06
38.111975,10682,10724,358,28,6.05
38.211952,10706,10724,23,28,6.05
38.311936,10717,10744,23,28,6.05
38.41195,10718,10748,23,28,6.07
38.511933,10727,10752,276,28,6.07
38.611977,10727,10760,276,28,6.07
38.711933,10724,10764,276,28,6.05
38.811984,10724,10764,368,28,6.05
38.911935,10728,10764,368,28,6.06
39.011951,10736,10768,368,28,6.06
39.111932,10744,10776,368,28,6.07
39.211951,10737,10776,368,28,6.07
39.311932,10735,10780,368,28,6.07
39.411951,10719,10780,368,28,6.01
39.511934,10706,10772,580,28,6.01
39.611953,10700,10756,580,28,6.01
39.711934,10701,10744,580,28,7.38
39.811977,10703,10736,163,28,7.38
39.911947,10712,10740,163,28,7.41
40.011952,10709,10740,163,28,7.41
40.111977,10711,10740,163,28,7.4
40.211952,10714,10740,266,28,7.4
40.311951,10735,10756,266,28,7.4
40.411956,10736,10764,266,28,7.41
40.511934,10729,10760,303,28,7.41
40.611952,10720,10760,303,28,7.41
40.711934,10711,10760,303,28,7.36
40.811978,10697,10748,450,28,7.36
40.911933,10688,10736,450,28,7.36
41.011936,10674,10724,450,28,7.36
41.111933,10662,10708,450,28,7.37
41.211934,10596,10680,769,28,7.37
41.311932,10481,10580,769,28,7.37
41.411941,10344,10464,769,28,7.33
41.511933,10203,10320,875,28,7.33
41.611934,10075,10184,875,28,7.33
41.711933,9939,10056,875,28,7.33
41.811946,9792,9920,639,28,7.33
41.911933,9684,9780,639,28,7.34
42.011942,9609,9696,639,29,7.34
42.111933,9521,9612,639,29,7.33
42.211935,9436,9536,737,29,7.33
42.311932,9336,9444,737,29,7.33
42.411933,9256,9356,737,29,7.3
42.511932,9172,9280,846,29,7.3
42.611936,9063,9188,846,29,7.3
42.711931,8948,9080,846,29,7.25
42.811953,8828,8968,552,29,7.25
42.911935,8690,8832,552,29,7.24
43.011942,8585,8696,552,28,7.24
43.111942,8540,8604,552,28,7.33
43.211946,8512,8572,264,28,7.33
43.311933,8448,8540,264,28,7.33
43.411943,8346,8464,264,28,7.31
43.511932,8231,8344,757,28,7.31
43.611947,8151,8244,757,28,7.31
43.711934,8014,8148,757,28,7.3
43.811976,7907,8004,424,28,7.3
43.911941,7807,7900,424,28,7.36
44.01195,7712,7796,424,28,7.36
44.111933,7593,7696,424,28,7.36
44.21195,7496,7572,426,28,7.36
44.311933,7404,7476,426,28,7.36
44.411949,7336,7408,426,28,7.37
44.511933,7211,7300,221,28,7.37
44.611949,7104,7176,221,28,7.37
44.71194,7104,7112,221,28,7.46
44.811982,7104,7100,0,28,7.46
44.911933,7104,7092,0,28,7.44
45.011952,7104,7092,0,29,7.44
45.111935,7104,7088,0,29,7.45
45.211951,7104,7084,221,29,7.45
45.311934,7104,7080,221,29,7.45
45.411951,7104,7080,221,29,7.43
45.511935,7104,7084,58,29,7.43
45.611953,7104,7088,58,29,7.43
45.711934,7104,7096,58,29,7.44
45.811976,7104,7088,377,29,7.44
45.911934,7104,7088,377,29,7.42
46.011953,7104,7088,377,29,7.42
46.111933,7104,7092,377,29,7.44
46.211953,7104,7096,221,29,7.44
46.311938,7104,7092,221,29,7.44
46.411951,7104,7096,221,29,7.46
46.511934,7104,7096,58,29,7.46
46.611951,7104,7092,58,29,7.46
46.711934,7104,7096,58,29,7.45
46.811976,7104,7100,58,29,7.45
46.911935,7104,7092,58,29,7.42
47.011951,7104,7100,58,29,7.42
47.111935,7104,7096,58,29,7.44
47.211951,7104,7096,221,29,7.44
47.311935,7104,7092,221,29,7.44
47.41195,7104,7092,221,29,7.44
47.511938,7104,7096,221,29,7.44
47.611951,7104,7096,221,29,7.44
47.711951,7104,7096,221,29,7.43
47.811976,7104,7096,221,29,7.43
47.911976,7104,7088,221,29,7.43
48.01195,7104,7096,221,29,7.43
48.11195,7104,7092,221,29,6.1
48.211953,7104,7092,221,29,6.1
48.311934,7104,7092,221,29,6.1
48.411951,7104,7096,221,29,6.1
48.511935,7104,7092,221,29,6.1
48.611951,7104,7088,221,29,6.1
48.711935,7104,7092,221,29,6.11
48.811976,7104,7088,221,29,6.11
48.911935,7104,7088,221,29,6.12
49.011958,7104,7080,221,29,6.12
49.111945,7104,7084,221,29,6.1
49.211952,7104,7084,221,29,6.1
49.311935,7104,7084,221,29,6.1
49.411951,7104,7088,221,29,6.11
49.511936,7104,7088,58,29,6.11
49.611951,7104,7084,58,29,6.11
49.711935,7104,7088,58,29,6.08
49.811977,7104,7088,221,29,6.08
49.911935,7104,7088,221,29,6.09
50.011949,7104,7088,221,28,6.09
50.111932,7104,7092,221,28,6.09
50.21198,7104,7084,221,28,6.09
50.311932,7104,7080,221,28,6.09
50.41198,7104,7084,221,28,6.1
50.511935,7104,7080,221,28,6.1
50.611991,7104,7080,221,28,6.1
50.711933,7104,7076,221,28,6.12
50.811949,7104,7084,221,28,6.12
50.911933,7104,7080,221,28,6.1
51.011951,7104,7076,221,28,6.1
51.111934,7104,7080,221,28,6.12
51.211952,7104,7080,221,28,6.12
51.311933,7104,7080,221,28,6.12
51.411977,7104,7080,221,28,6.1
51.511942,7104,7080,221,28,6.1
51.611952,7104,7080,221,28,6.1
51.711932,7104,7080,221,28,6.1
51.811952,7104,7080,221,28,6.1
51.911932,7104,7084,221,28,6.11
52.011952,7104,7080,221,28,6.11
52.111932,7104,7080,221,28,6.12
52.211949,7104,7076,426,28,6.12
52.311933,7104,7080,426,28,6.12
52.411951,7104,7080,426,28,6.12
52.511941,7104,7080,221,28,6.12
52.61195,7104,7080,221,28,6.12
52.711932,7104,7080,221,28,6.12
52.811985,7104,7080,221,28,6.12
52.911932,7104,7076,221,28,6.1
53.011955,7104,7080,221,28,6.1
53.111933,7104,7080,221,28,6.12
53.211959,7104,7080,221,28,6.12
53.311933,7104,7080,221,28,6.12
53.41195,7104,7080,221,28,6.11
53.511933,7104,7076,528,28,6.11
53.611951,7104,7080,528,28,6.11
53.711934,7104,7080,528,28,6.12
53.811951,7104,7080,221,28,6.12
53.911933,7104,7080,221,28,6.09
54.011949,7104,7076,221,28,6.09
54.111934,7104,7080,221,28,6.1
54.21195,7104,7076,426,28,6.1
54.311932,7104,7080,426,28,6.1
54.411951,7104,7080,426,28,6.07
54.511932,7104,7080,93,28,6.07
54.61195,7104,7076,93,28,6.07
54.711934,7104,7076,93,28,6.1
54.811948,7104,7080,52,28,6.1
54.911932,7104,7076,52,28,6.09
55.01195,7104,7076,52,29,6.09
55.111933,7104,7080,52,29,6.09
55.21195,7104,7076,221,29,6.09
55.311933,7104,7080,221,29,6.09
55.41195,7104,7080,221,29,6.11
55.511932,7104,7080,93,29,6.11
55.61195,7104,7080,93,29,6.11
55.711932,7104,7080,93,29,6.11
55.81195,7104,7076,528,29,6.11
55.911931,7104,7080,528,29,6.11
56.01195,7104,7076,528,29,6.11
56.111933,7104,7080,528,29,6.1
56.21195,7104,7080,221,29,6.1
56.311933,7104,7080,221,29,6.1
56.411956,7104,7080,221,29,6.09
56.511931,7104,7076,221,29,6.09
56.611951,7104,7080,221,29,6.09
56.711932,7104,7080,221,29,6.09
56.81195,7104,7076,385,29,6.09
56.911932,7104,7080,385,29,6.06
57.011949,7104,7076,385,29,6.06
57.111932,7104,7080,385,29,6.08
57.21195,7104,7076,257,29,6.08
57.311931,7104,7080,257,29,6.08
57.41195,7104,7072,257,29,6.06
57.511933,7104,7080,257,29,6.06
57.611951,7104,7080,257,29,6.06
57.711933,7104,7080,257,29,6.07
57.811951,7104,7076,462,29,6.07
57.911936,7104,7080,462,29,6.08
58.01195,7104,7080,462,28,6.08
58.111978,7104,7076,462,28,6.09
58.21195,7104,7080,221,28,6.09
58.311932,7104,7076,221,28,6.09
58.411949,7104,7080,221,28,6.11
58.511931,7104,7076,528,28,6.11
58.61195,7104,7080,528,28,6.11
58.711932,7104,7080,528,28,6.09
58.811958,7104,7080,58,28,6.09
58.911934,7104,7080,58,28,6.11
59.01195,7104,7076,58,28,6.11
59.111936,7104,7076,58,28,6.07
59.211951,7104,7080,426,28,6.07
59.311933,7104,7076,426,28,6.07
59.411953,7104,7076,426,28,6.06
59.511933,7104,7076,257,28,6.06
59.611951,7104,7076,257,28,6.06
59.711934,7104,7076,257,28,6.08
59.811952,7104,7076,257,28,6.08
59.911934,7104,7080,257,28,6.07
60.011952,7104,7076,257,28,6.07
60.111934,7104,7076,257,28,6.08
60.21195,7104,7080,221,28,6.08
60.311933,6732,7040,221,28,6.08
60.411944,6732,6736,221,28,6.12
60.511932,6732,6740,0,28,6.12
60.611981,6732,6736,0,28,6.12
60.711933,6732,6740,0,28,6.12
60.81196,6732,6740,221,28,6.12
60.911932,6732,6740,221,28,6.11
61.01195,6732,6740,221,28,6.11
61.111934,6732,6740,221,28,6.12
61.211952,6732,6740,221,28,6.12
61.311933,6732,6740,221,28,6.12
61.411951,6732,6740,221,28,6.12
61.511976,6732,6740,221,28,6.12
61.61195,6732,6740,221,28,6.12
61.711945,6732,6740,221,28,6.12
61.81195,6732,6740,221,28,6.12
61.911959,6732,6740,221,28,6.12
62.011949,6732,6740,221,28,6.12
62.111934,6732,6740,221,28,6.12
62.211951,6732,6740,221,28,6.12
62.311932,6732,6740,221,28,6.12
62.41195,6732,6740,221,28,6.12
62.511932,6732,6740,221,28,6.12
62.61195,6732,6740,221,28,6.12
62.711942,6732,6740,221,28,6.11
62.811952,6732,6740,204,28,6.11
62.911935,6732,6736,204,28,6.1
63.011951,6732,6736,204,28,6.1
63.111934,6732,6736,204,28,6.11
63.21195,6732,6736,0,28,6.11
63.311944,6732,6736,0,28,6.11
63.41195,6732,6736,0,28,6.11
63.511934,6732,6736,0,28,6.11
63.61195,7104,6736,0,28,6.11
63.711932,7104,7052,0,28,6.07
63.81195,7104,7072,293,28,6.07
63.911933,7104,7072,293,28,6.06
64.01195,7104,7072,293,28,6.06
64.11194,7104,7072,293,28,6.05
64.21195,7104,7076,221,28,6.05
64.311933,7104,7080,221,28,6.05
64.411949,7104,7076,221,28,6.08
64.511933,7104,7080,257,28,6.08
64.61195,7104,7080,257,28,6.08
64.711933,7104,7084,257,28,6.11
64.811951,7104,7076,221,28,6.11
64.911932,7104,7076,221,28,6.06
65.011977,7104,7080,221,28,6.06
65.111931,7104,7080,221,28,6.09
65.211949,7104,7080,52,28,6.09
65.311931,7104,7076,52,28,6.09
65.411981,7104,7080,52,28,6.09
65.511932,7104,7080,52,28,6.09
65.611948,7104,7080,52,28,6.09
65.711955,7104,7080,52,28,6.07
65.811948,7104,7080,52,28,6.07
65.911979,7104,7080,52,28,6.07
66.01195,7104,7080,52,28,6.07
66.111975,7104,7076,52,28,6.06
66.211949,7104,7080,93,28,6.06
66.311948,7104,7076,93,28,6.06
66.411949,7104,7080,93,28,6.1
66.511932,7104,7080,58,28,6.1
66.611948,7104,7076,58,28,6.1
66.711931,7104,7080,58,28,6.08
66.811948,7104,7076,257,28,6.08
66.911931,7104,7076,257,28,6.05
67.011948,7104,7076,257,28,6.05
67.111951,7104,7080,257,28,6.12
67.211949,7104,7076,257,28,6.12
67.311931,7104,7080,257,28,6.12
67.411948,7104,7076,257,28,6.08
67.51193,7104,7076,257,28,6.08
67.611949,7104,7072,257,28,6.08
67.711931,7104,7076,257,28,6.07
67.811949,7104,7076,257,28,6.07
67.911956,7104,7080,257,28,6.09
68.011949,7104,7076,257,28,6.09
68.111931,7104,7076,257,28,6.09
68.21195,7104,7076,385,28,6.09
68.311939,7104,7076,385,28,6.09
68.411949,7104,7080,385,28,6.09
68.511931,7104,7076,528,28,6.09
68.611956,7104,7080,528,28,6.09
68.711932,7104,7080,528,28,6.11
68.811948,7104,7076,257,28,6.11
68.911931,7104,7084,257,28,6.11
69.011958,7104,7080,257,28,6.11
69.111931,7104,7080,257,28,6.07
69.211949,7104,7080,221,28,6.07
69.31193,7104,7076,221,28,6.07
69.411948,7104,7080,221,28,6.09
69.511931,7104,7080,221,28,6.09
69.611948,7104,7076,221,28,6.09
69.711932,7104,7080,221,28,6.12
69.811932,7104,7084,58,28,6.12
69.91193,7104,7084,58,28,6.09
70.011934,7104,7084,58,29,6.09
70.111932,7104,7080,58,29,6.12
70.211933,7104,7088,17,29,6.12
70.311932,7104,7088,17,29,6.12
70.411975,7104,7088,17,29,6.12
70.511932,7104,7088,221,29,6.12
70.611933,7104,7088,221,29,6.12
70.711931,7104,7084,221,29,6.1
70.811933,7104,7088,221,29,6.1
70.911931,7104,7088,221,29,6.11
71.011931,7104,7088,221,29,6.11
71.11193,7104,7092,221,29,6.12
71.211935,7104,7092,221,29,6.12
71.311931,7104,7092,221,29,6.12
71.411932,7104,7088,221,29,6.11
71.511934,7104,7088,221,29,6.11
71.611931,7104,7092,221,29,6.11
71.711932,7104,7088,221,29,6.08
71.811933,7104,7096,221,29,6.08
71.911931,7104,7092,221,29,6.1
72.011932,7104,7088,221,29,6.1
72.111932,7104,7084,221,29,6.1
72.211931,7104,7084,221,29,6.1
72.311932,7104,7084,221,29,6.1
72.411932,7104,7084,221,29,6.1
72.511931,7104,7080,221,29,6.1
72.611932,7104,7084,221,29,6.1
72.71194,7104,7088,221,29,6.11
72.811932,7104,7080,221,29,6.11
72.911955,7104,7080,221,29,6.12
